Date,DateStr,DateNo,RecTime,ZT,RecNo,NrnNo,Geno,Prot,IApp,NEps,FR,Amp,PSD,RI,tau,C,Notes,Notebook,Page,RedCheck,
Mon Jan 24 00:00:00 2011,1242011,7,63234.812,7:04,10,0,nahar,Const,,1,,,,,,,"Const hold, data too long.",4,,1,NO BORDER
Mon Jan 24 00:00:00 2011,1242011,7,65284.359,7:04,11,0,nahar,DplStep,"-1.00,  9.00",1,"14.74,  0.00",-8.4,-27.84,,,,,4,,1,NO BORDER
Mon Jan 24 00:00:00 2011,1242011,7,65321.515,7:04,12,0,nahar,DplStep,"-1.00,  4.00",1,"0.00,  0.00",nan,-33.53,,,,,4,,1,NO BORDER
Mon Jan 24 00:00:00 2011,1242011,7,65380.171,7:04,13,0,nahar,Const,,10,,,,,,,"Const hold, data too long.",4,,1,NO BORDER
Mon Jan 24 00:00:00 2011,1242011,7,66292.875,7:04,14,0,nahar,DplStep,"-1.00,  9.00",1,"0.00,  0.00",nan,-27.45,,,,,4,,1,BORDER
Tue Jan 25 00:00:00 2011,1252011,8,73742.921,10:29,0,0,nahar,Rest,0,1,0,nan,-53.69,,,,"""Silent""",4,,1,NO BORDER
Tue Jan 25 00:00:00 2011,1252011,8,73783.968,10:29,1,0,nahar,DplStep,"0.00,  5.00",1,"4.73,  3.87",-0.63,-40.69,,,,,4,,1,NO BORDER
Tue Jan 25 00:00:00 2011,1252011,8,73847.109,10:29,2,0,nahar,DplStep,"0.00, 10.00",1,"8.23,  6.27",-0.32,-38.09,,,,,4,,1,NO BORDER
Tue Jan 25 00:00:00 2011,1252011,8,73904.64,10:29,3,0,nahar,DplStep,"0.00, 15.00",1,"14.50, 11.96",1.54,-33.72,,,,,4,,1,NO BORDER
Tue Jan 25 00:00:00 2011,1252011,8,73991.64,10:29,4,0,nahar,DplStep,"0.00, 20.00",1,"20.23, 17.50",3.31,-29.56,,,,,4,,1,NO BORDER
Tue Jan 25 00:00:00 2011,1252011,8,74186.578,10:29,5,0,nahar,HplSteps,"-1.00, -1.00, -2.00, -3.00, -4.00, -5.00, -6.00, -7.00, -8.00, -9.00, -10.00, -11.00, -12.00",12,,,"-53.17, -58.46, -64.92, -70.65, -72.81, -77.50, -80.19, -87.42, -83.08, -88.04, -91.14, -94.97",3.3,101.25,30.67,,4,,1,NO BORDER
Tue Jan 25 00:00:00 2011,1252011,8,74376.406,10:29,6,0,nahar,Const,,1,,,,,,,"Const hold, data too long.",4,,1,NO BORDER
Tue Jan 25 00:00:00 2011,1252011,8,74458.125,10:29,7,0,nahar,Const,,1,,,,,,,"Const hold, data too long.",4,,1,NO BORDER
Tue Jan 25 00:00:00 2011,1252011,8,74531.578,10:29,8,0,nahar,Const,,1,,,,,,,"Const hold, data too long.",4,,1,NO BORDER
Tue Jan 25 00:00:00 2011,1252011,8,74623.765,10:29,9,0,nahar,Const,,1,,,,,,,"Const hold, data too long.",4,,1,NO BORDER
Tue Jan 25 00:00:00 2011,1252011,8,74921.031,10:29,10,0,nahar,Const,,3,,,,,,,"Const hold, data too long.",4,,1,NO BORDER
Tue Jan 25 00:00:00 2011,1252011,8,76160.156,10:29,11,0,nahar,Const,,8,,,,,,,"Const hold, data too long.",4,,1,BORDER
Mon Jan 31 00:00:00 2011,1312011,9,62788.546,7:26,0,0,WT,Const,,1,,,,,,,"Const hold, data too long.",4,,1,NO BORDER
Mon Jan 31 00:00:00 2011,1312011,9,62828.828,7:26,1,0,WT,DplStep,"-10.00, -5.00",1,"0.00,  0.00",nan,-44.76,,,,,4,,1,NO BORDER
Mon Jan 31 00:00:00 2011,1312011,9,62867.015,7:26,2,0,WT,DplStep,"-10.00,  0.00",1,"3.21,  2.78",-1.71,-45.26,,,,,4,,1,NO BORDER
Mon Jan 31 00:00:00 2011,1312011,9,62954.89,7:26,3,0,WT,DplStep,"-10.00,  5.00",1,"5.56,  5.19",-0.79,-43.11,,,,,4,,1,NO BORDER
Mon Jan 31 00:00:00 2011,1312011,9,63106.968,7:26,4,0,WT,DplStep,"-10.00, 10.00",1,"9.88,  7.33",0.45,-39.82,,,,,4,,1,NO BORDER
Mon Jan 31 00:00:00 2011,1312011,9,63214.437,7:26,5,0,WT,DplStep,"-6.00,  4.00",1,"5.24,  4.42",-2.18,-43.6,,,,,4,,1,NO BORDER
Mon Jan 31 00:00:00 2011,1312011,9,63297.828,7:26,6,0,WT,DplStep,"-6.00, -1.00",1,"2.94,  1.92",-4.92,-46.46,,,,,4,,1,NO BORDER
Mon Jan 31 00:00:00 2011,1312011,9,63367.671,7:26,7,0,WT,DplStep,"-6.00,  9.00",1,"7.25,  6.64",-1.23,-41.28,,,,,4,,1,NO BORDER
Mon Jan 31 00:00:00 2011,1312011,9,63431.062,7:26,8,0,WT,DplStep,"-6.00, 14.00",1,"10.91, 10.39",0.63,-37.88,,,,,4,,1,NO BORDER
Mon Jan 31 00:00:00 2011,1312011,9,63556.281,7:26,9,0,WT,HplSteps,"-6.00, -6.00, -7.00, -8.00, -9.00, -10.00, -11.00, -12.00, -13.00, -14.00, -15.00, -16.00, -17.00",12,,,"-52.31, -54.96, -56.07, -58.55, -60.88, -63.58, -63.73, -67.20, -69.76, -70.45, -71.56, -75.35",2.12,89.31,42.17,,4,,1,NO BORDER
Mon Jan 31 00:00:00 2011,1312011,9,63995.875,7:26,10,0,WT,Const,,1,,,,,,,"Const hold, data too long.",4,,1,NO BORDER
Mon Jan 31 00:00:00 2011,1312011,9,64112.937,7:26,11,0,WT,Const,,1,,,,,,,"Const hold, data too long.",4,,1,NO BORDER
Mon Jan 31 00:00:00 2011,1312011,9,64179.89,7:26,12,0,WT,Const,,1,,,,,,,"Const hold, data too long.",4,,1,NO BORDER
Mon Jan 31 00:00:00 2011,1312011,9,64271.531,7:26,13,0,WT,Const,,1,,,,,,,"Const hold, data too long.",4,,1,NO BORDER
Mon Jan 31 00:00:00 2011,1312011,9,64519.937,7:26,14,0,WT,Const,,2,,,,,,,"Const hold, data too long.",4,,1,NO BORDER
Mon Jan 31 00:00:00 2011,1312011,9,65769.281,7:26,15,0,WT,DplStep,"-2.00,  8.00",1,"4.64,  4.90",-7.43,-44.27,,,,,4,,1,NO BORDER
Mon Jan 31 00:00:00 2011,1312011,9,65825.937,7:26,16,0,WT,Const,,4,,,,,,,"Const hold, data too long.",4,,1,NO BORDER
Mon Jan 31 00:00:00 2011,1312011,9,66090.203,7:26,17,0,WT,DplStep,"-2.00,  8.00",1,"1.21,  0.95",-8.46,-36.78,,,,,4,,1,NO BORDER
Mon Jan 31 00:00:00 2011,1312011,9,66188.562,7:26,18,0,WT,DplStep,"-2.00,  8.00",1,"1.42,  0.98",-8.59,-35.33,,,,,4,,1,NO BORDER
Mon Jan 31 00:00:00 2011,1312011,9,66246.25,7:26,19,0,WT,Const,,10,,,,,,,"Const hold, data too long.",4,,1,NO BORDER
Mon Jan 31 00:00:00 2011,1312011,9,66884.093,7:26,20,0,WT,DplStep,"-2.00,  8.00",1,"4.03,  2.61",-18.13,-25.56,,,,,4,,1,NO BORDER
Mon Jan 31 00:00:00 2011,1312011,9,66936.281,7:26,21,0,WT,Const,,10,,,,,,,"Const hold, data too long.",4,,1,NO BORDER
Mon Jan 31 00:00:00 2011,1312011,9,52626.546,,0,,WT,DplStep,"-6.00,  4.00",1,"11.58, 14.41",-5.95,-33.46,,,,,4,,0,BORDER
Wed Feb  9 00:00:00 2011,2092011,10,52690.484,4:38,1,0,WT,DplStep,"-6.00,  4.00",1,"11.14, 14.83",-6.2,-33.68,,,,,4,,1,NO BORDER
Wed Feb  9 00:00:00 2011,2092011,10,52729.89,4:38,2,0,WT,Const,,1,,,,,,,"Const hold, data too long.",4,,1,NO BORDER
Wed Feb  9 00:00:00 2011,2092011,10,52822.89,4:38,3,0,WT,DplStep,"-6.00, -1.00",1,"2.25,  3.92",-8.1,-41.5,,,,,4,,1,NO BORDER
Wed Feb  9 00:00:00 2011,2092011,10,52882.671,4:38,4,0,WT,DplStep,"-6.00,  9.00",1,"22.90, 22.85",-3.41,-28.13,,,,,4,,1,NO BORDER
Wed Feb  9 00:00:00 2011,2092011,10,52981.046,4:38,5,0,WT,DplStep,"-6.00, 14.00",1,"30.92, 24.83",-0.73,-24.12,,,,,4,,1,NO BORDER
Wed Feb  9 00:00:00 2011,2092011,10,53289.703,4:38,6,0,WT,HplSteps,"-8.00, -8.00, -9.00, -10.00, -11.00, -12.00, -13.00, -14.00, -15.00, -16.00, -17.00, -18.00, -19.00",12,,,"-56.96, -60.67, -64.97, -69.84, -69.59, -72.00, -76.85, -79.85, -78.88, -83.20, -87.49, -91.24",2.8,37.29,13.33,,4,,1,NO BORDER
Wed Feb  9 00:00:00 2011,2092011,10,53634.468,4:38,7,0,WT,Const,,1,,,,,,,"Const hold, data too long.",4,,1,NO BORDER
Wed Feb  9 00:00:00 2011,2092011,10,53825.546,4:38,8,0,WT,Const,,1,,,,,,,"Const hold, data too long.",4,,1,NO BORDER
Wed Feb  9 00:00:00 2011,2092011,10,53891.156,4:38,9,0,WT,Const,,1,,,,,,,"Const hold, data too long.",4,,1,NO BORDER
Wed Feb  9 00:00:00 2011,2092011,10,53958.859,4:38,10,0,WT,Const,,1,,,,,,,"Const hold, data too long.",4,,1,NO BORDER
Wed Feb  9 00:00:00 2011,2092011,10,54068.406,4:38,11,0,WT,DplStep,"-6.00,  4.00",1,"16.20, 13.86",-4.91,-34.25,,,,,4,,1,NO BORDER
Wed Feb  9 00:00:00 2011,2092011,10,54539.5,4:38,12,0,WT,Const,,1,,,,,,,"Const hold, data too long.",4,,1,NO BORDER
Wed Feb  9 00:00:00 2011,2092011,10,54602.171,4:38,13,0,WT,Const,,1,,,,,,,"Const hold, data too long.",4,,1,NO BORDER
Wed Feb  9 00:00:00 2011,2092011,10,54667.203,,14,1,WT,Const,,1,,,,,,,"Const hold, data too long. ""DO NOT ANALYZE""",4,,0,NO BORDER
Wed Feb  9 00:00:00 2011,2092011,10,64204.593,,15,1,WT,DplStep,"-250.00, -50.00",1,"20.22, 14.32",-8.64,-25.51,,,,,4,,0,NO BORDER
Wed Feb  9 00:00:00 2011,2092011,10,64245.265,,16,1,WT,DplStep,"-250.00, -150.00",1,"0.00,  0.00",nan,-45.98,,,,,4,,0,NO BORDER
Wed Feb  9 00:00:00 2011,2092011,10,64307.25,,17,1,WT,DplStep,"-170.00, -70.00",1,"12.11, 15.42",-7.07,-29.52,,,,,4,,0,NO BORDER
Wed Feb  9 00:00:00 2011,2092011,10,64353,,18,1,WT,DplStep,"-170.00, -120.00",1,"1.12,  3.82",-12.69,-32.08,,,,,4,,0,NO BORDER
Wed Feb  9 00:00:00 2011,2092011,10,64709.437,,19,1,WT,DplStep,"-120.00, 30.00",1,"35.42, 31.11",10.6,-2.77,,,,,4,,0,NO BORDER
Wed Feb  9 00:00:00 2011,2092011,10,64837.765,,20,1,WT,DplStep,"-130.00, 70.00",1,"39.37, 37.29",22.03,11.32,,,,,4,,0,NO BORDER
Wed Feb  9 00:00:00 2011,2092011,10,64980.453,,21,1,WT,HplSteps,"-130.00, -130.00, -131.00, -132.00, -133.00, -134.00, -135.00, -136.00, -137.00, -138.00, -139.00, -140.00, -141.00",12,,,"-51.90, -52.41, -52.59, -53.99, -54.25, -55.27, -55.67, -56.47, -57.95, -59.34, -60.05, -61.03",0.87,61.76,71.19,,4,,0,NO BORDER
Wed Feb  9 00:00:00 2011,2092011,10,65025.312,,22,1,WT,HplSteps,"-130.00, -130.00, -135.00, -140.00, -145.00, -150.00, -155.00, -160.00, -165.00, -170.00, -175.00, -180.00, -185.00",12,,,"-58.61, -60.33, -64.13, -70.89, -75.32, -75.03, -78.57, -77.95, -85.13, -81.71, -83.02, -85.93",0.51,141.36,278.58,,4,,0,NO BORDER
Wed Feb  9 00:00:00 2011,2092011,10,65341.359,,23,1,WT,Const,,1,,,,,,,"Const hold, data too long.",4,,0,NO BORDER
Wed Feb  9 00:00:00 2011,2092011,10,65405.234,,24,1,WT,Const,,1,,,,,,,"Const hold, data too long.",4,,0,BORDER
Sat Feb 12 00:00:00 2011,2122011,11,69422.375,,0,0,WT,Rest,0,1,0,nan,-51.25,,,,"""Delta almost DD (not in incubator) DO NOT ANALYZE""",4,,0,NO BORDER
Sat Feb 12 00:00:00 2011,2122011,11,69474.718,,1,0,WT,DplStep,"0.00,  5.00",1,"0.67,  0.00",1.53,-45.58,,,,,4,,0,NO BORDER
Sat Feb 12 00:00:00 2011,2122011,11,69588.312,,2,0,WT,DplStep,"4.00, 14.00",1,"4.35,  4.87",3.23,-41.23,,,,,4,,0,NO BORDER
Sat Feb 12 00:00:00 2011,2122011,11,69735.078,,3,0,WT,DplStep,"0.00, 15.00",1,"3.40,  3.88",-0.07,-39.37,,,,,4,,0,NO BORDER
Sat Feb 12 00:00:00 2011,2122011,11,69807,,4,0,WT,DplStep,"0.00, 20.00",1,"7.31,  8.32",-0.18,-37.06,,,,,4,,0,NO BORDER
Sat Feb 12 00:00:00 2011,2122011,11,69931.953,,5,0,WT,DplStep,"-4.00, 16.00",1,"10.37,  7.79",0.15,-36.5,,,,,4,,0,NO BORDER
Sat Feb 12 00:00:00 2011,2122011,11,69971.812,,6,0,WT,DplStep,"-4.00, 11.00",1,"3.15,  4.20",-0.31,-39.96,,,,,4,,0,NO BORDER
Sat Feb 12 00:00:00 2011,2122011,11,70041.109,,7,0,WT,DplStep,"-4.00, 60.00",1,"31.87,  0.00",5.37,-22.11,,,,,4,,0,NO BORDER
Sat Feb 12 00:00:00 2011,2122011,11,70169.375,,8,0,WT,DplStep,"-6.00,  4.00",1,"0.67,  2.73",-1.82,-40.36,,,,,4,,0,NO BORDER
Sat Feb 12 00:00:00 2011,2122011,11,70214.453,,9,0,WT,DplStep,"-6.00, -1.00",1,"0.00,  3.14",-2.5,-42.12,,,,,4,,0,NO BORDER
Sat Feb 12 00:00:00 2011,2122011,11,70320.656,,10,0,WT,HplSteps,"-20.00, -20.00, -21.00, -22.00, -23.00, -24.00, -25.00, -26.00, -27.00, -28.00, -29.00, -30.00, -31.00",12,,,"-46.54, -49.03, -49.28, -50.75, -50.05, -51.91, -52.27, -52.65, -53.45, -51.12, -51.92, -50.44",0.51,44.42,86.75,,4,,0,NO BORDER
Sat Feb 12 00:00:00 2011,2122011,11,70454.218,,11,0,WT,HplSteps,"-30.00, -30.00, -32.00, -34.00, -36.00, -38.00, -40.00, -42.00, -44.00, -46.00, -48.00, -50.00, -52.00",12,,,"-45.25, -48.85, -51.31, -52.66, -54.70, -55.35, -57.63, -51.74, -58.86, -60.14, -62.64, -60.60",0.58,37.81,65.5,,4,,0,NO BORDER
Sat Feb 12 00:00:00 2011,2122011,11,70912.328,,12,0,WT,Const,,1,,,,,,,"Const hold, data too long.",4,,0,NO BORDER
Sat Feb 12 00:00:00 2011,2122011,11,71007,,13,0,WT,Const,,1,,,,,,,"Const hold, data too long.",4,,0,NO BORDER
Sat Feb 12 00:00:00 2011,2122011,11,71253.546,,14,0,WT,Const,,1,,,,,,,"Const hold, data too long.",4,,0,NO BORDER
Sat Feb 12 00:00:00 2011,2122011,11,71344.156,,15,0,WT,Const,,1,,,,,,,"Const hold, data too long.",4,,0,NO BORDER
Sat Feb 12 00:00:00 2011,2122011,11,71459.484,,16,0,WT,Const,,1,,,,,,,"Const hold, data too long.",4,,0,NO BORDER
Sat Feb 12 00:00:00 2011,2122011,11,71522.437,,17,0,WT,Const,,1,,,,,,,"Const hold, data too long.",4,,0,NO BORDER
Sat Feb 12 00:00:00 2011,2122011,11,73131.89,,18,0,WT,Const,,1,,,,,,,"Const hold, data too long.",4,,0,BORDER
Wed Mar  2 00:00:00 2011,3022011,12,54432.007,5:07,0,0,WT,DplStep,"-16.00,  4.00",1,"10.05, 10.30",6.97,-37.52,,,,,4,,1,NO BORDER
Wed Mar  2 00:00:00 2011,3022011,12,54569.96,5:07,1,0,WT,DplStep,"-16.00, -1.00",1,"6.90,  6.33",3.83,-40.59,,,,,4,,1,NO BORDER
Wed Mar  2 00:00:00 2011,3022011,12,54630.616,5:07,2,0,WT,DplStep,"-16.00, -6.00",1,"3.26,  1.89",1.32,-44.94,,,,,4,,1,NO BORDER
Wed Mar  2 00:00:00 2011,3022011,12,54683.991,5:07,3,0,WT,DplStep,"-16.00, -11.00",1,"0.00,  0.00",nan,-49.08,,,,,4,,1,NO BORDER
Wed Mar  2 00:00:00 2011,3022011,12,54779.444,5:07,4,0,WT,HplSteps,"-16.00, -16.00, -17.00, -18.00, -19.00, -20.00, -21.00, -22.00, -23.00, -24.00, -25.00, -26.00, -27.00",12,,,"-57.44, -59.24, -62.33, -67.28, -65.12, -67.47, -71.86, -73.97, -74.26, -74.84, -79.91, -85.76",2.54,114.94,45.26,,4,,1,NO BORDER
Wed Mar  2 00:00:00 2011,3022011,12,54908.538,5:07,5,0,WT,Const,,1,,,,,,,"Const hold, data too long.",4,,1,NO BORDER
Wed Mar  2 00:00:00 2011,3022011,12,55927.851,5:07,6,0,WT,Const,,6,,,,,,,"Const hold, data too long.",4,,1,NO BORDER
Wed Mar  2 00:00:00 2011,3022011,12,58440.726,5:07,7,0,WT,Const,,4,,,,,,,"Const hold, data too long.",4,,1,NO BORDER
Wed Mar  2 00:00:00 2011,3022011,12,43625.866,5:07,0,0,WT,Const,,1,,,,,,,"Const hold, data too long.",4,,1,BORDER
Fri Mar  4 00:00:00 2011,3042011,13,45229.71,2:34,1,0,WT Pharma,DplStep,"-16.00, -11.00",1,"4.36,  3.85",-24.42,-52.57,,,,,4,,1,NO BORDER
Fri Mar  4 00:00:00 2011,3042011,13,45298.101,2:34,2,0,WT Pharma,DplStep,"-16.00, -6.00",1,"11.81,  8.68",-23.2,-46.69,,,,,4,,1,NO BORDER
Fri Mar  4 00:00:00 2011,3042011,13,45363.054,2:34,3,0,WT Pharma,DplStep,"-16.00, -1.00",1,"15.79, 12.10",-19.01,-39.25,,,,,4,,1,NO BORDER
Fri Mar  4 00:00:00 2011,3042011,13,45426.944,2:34,4,0,WT Pharma,DplStep,"-16.00,  4.00",1,"18.21, 14.36",-13.2,-31.26,,,,,4,,1,NO BORDER
Fri Mar  4 00:00:00 2011,3042011,13,45521.46,2:34,5,0,WT Pharma,Unknown,,1,,,,,,,,4,,1,NO BORDER
Fri Mar  4 00:00:00 2011,3042011,13,45752.023,2:34,6,0,WT Pharma,HplSteps,"-7.00, -7.00, -8.00, -9.00, -10.00, -11.00, -12.00, -13.00, -14.00, -15.00, -16.00, -17.00, -18.00",12,,,"-65.27, -66.93, -67.61, -72.16, -74.70, -82.23, -79.47, -85.15, -89.04, -94.64, -93.47, -99.23",3.38,26.37,7.8,,4,,1,NO BORDER
Fri Mar  4 00:00:00 2011,3042011,13,45901.898,2:34,7,0,WT Pharma,Const,,1,,,,,,,"Const hold, data too long.",4,,1,NO BORDER
Fri Mar  4 00:00:00 2011,3042011,13,46086.507,2:34,8,0,WT Pharma,Const,,1,,,,,,,"Const hold, data too long.",4,,1,NO BORDER
Fri Mar  4 00:00:00 2011,3042011,13,46154.101,2:34,9,0,WT Pharma,Const,,1,,,,,,,"Const hold, data too long.",4,,1,NO BORDER
Fri Mar  4 00:00:00 2011,3042011,13,46217.866,2:34,10,0,WT Pharma,Const,,1,,,,,,,"Const hold, data too long.",4,,1,NO BORDER
Fri Mar  4 00:00:00 2011,3042011,13,46294.788,2:34,11,0,WT Pharma,Const,,1,,,,,,,"Const hold, data too long.",4,,1,NO BORDER
Fri Mar  4 00:00:00 2011,3042011,13,46631.382,2:34,12,0,WT Pharma,Const,,10,,,,,,,"Const hold, data too long.",4,,1,NO BORDER
Fri Mar  4 00:00:00 2011,3042011,13,47990.429,,13,1,WT Pharma,Const,,8,,,,,,,"Const hold, data too long. ""DO NOT ANALYZE""",4,,0,NO BORDER
Fri Mar  4 00:00:00 2011,3042011,13,65155.413,,14,1,WT Pharma,DplStep,"-4.00,  1.00",1,"3.36,  7.27",-35.24,-42.34,,,,,4,,0,NO BORDER
Fri Mar  4 00:00:00 2011,3042011,13,65184.741,,15,1,WT Pharma,DplStep,"-4.00,  6.00",1,"11.15, 10.99",-17.85,-23.47,,,,,4,,0,NO BORDER
Fri Mar  4 00:00:00 2011,3042011,13,65261.007,,16,1,WT Pharma,DplStep,"-4.00, 16.00",1,"20.57, 18.73",-4.3,-10.87,,,,,4,,0,NO BORDER
Fri Mar  4 00:00:00 2011,3042011,13,65323.648,,17,1,WT Pharma,HplSteps,"-4.00, -4.00, -5.00, -6.00, -7.00, -8.00, -9.00, -10.00, -11.00, -12.00, -13.00, -14.00, -15.00",12,,,"-57.56, -61.76, -70.27, -77.47, -76.61, -81.36, -87.31, -91.27, -93.97, -101.39, -108.59, -109.08",3.48,28.04,8.05,,4,,0,NO BORDER
Fri Mar  4 00:00:00 2011,3042011,13,65424.835,,18,1,WT Pharma,Const,,1,,,,,,,"Const hold, data too long.",4,,0,NO BORDER
Fri Mar  4 00:00:00 2011,3042011,13,65496.304,,19,1,WT Pharma,Const,,3,,,,,,,"Const hold, data too long.",4,,0,NO BORDER
Fri Mar  4 00:00:00 2011,3042011,13,64514.304,,0,,,DplStep,"-1.00, 14.00",1,"10.01,  9.79",49.25,36.35,,,,,4,,0,BORDER
Tue Mar  8 00:00:00 2011,3082011,14,45610.71,,0,0,,Const,,10,,,,,,,"Const hold, data too long.",4,,0,NO BORDER
Tue Mar  8 00:00:00 2011,3082011,14,46371.491,,1,0,,Const,,10,,,,,,,"Const hold, data too long.",4,,0,NO BORDER
Tue Mar  8 00:00:00 2011,3082011,14,46995.366,,2,0,,Const,,5,,,,,,,"Const hold, data too long.",4,,0,NO BORDER
Tue Mar  8 00:00:00 2011,3082011,14,54823.444,5:27,3,1,WT Pharma,DplStep,"-15.00, -10.00",1,"0.00,  0.00",nan,-47.52,,,,,4,,1,NO BORDER
Tue Mar  8 00:00:00 2011,3082011,14,54853.101,5:27,4,1,WT Pharma,DplStep,"-15.00, -5.00",1,"0.00,  1.15",5.09,-43,,,,,4,,1,NO BORDER
Tue Mar  8 00:00:00 2011,3082011,14,54900.163,5:27,5,1,WT Pharma,DplStep,"-15.00,  0.00",1,"5.59,  5.98",5.79,-40.06,,,,,4,,1,NO BORDER
Tue Mar  8 00:00:00 2011,3082011,14,54964.585,5:27,6,1,WT Pharma,DplStep,"-15.00,  5.00",1,"8.40,  8.59",6.41,-38.71,,,,,4,,1,NO BORDER
Tue Mar  8 00:00:00 2011,3082011,14,55063.898,5:27,7,1,WT Pharma,HplSteps,"-15.00, -15.00, -16.00, -17.00, -18.00, -19.00, -20.00, -21.00, -22.00, -23.00, -24.00, -25.00, -26.00",12,,,"-59.38, -61.77, -61.63, -64.09, -65.39, -69.46, -68.70, -70.73, -72.58, -75.38, -75.32, -78.53",1.73,76.79,44.43,,4,,1,NO BORDER
Tue Mar  8 00:00:00 2011,3082011,14,55342.523,5:27,8,1,WT Pharma,Const,,5,,,,,,,"Const hold, data too long.",4,,1,NO BORDER
Tue Mar  8 00:00:00 2011,3082011,14,55700.038,5:27,9,1,WT Pharma,Const,,10,,,,,,,"Const hold, data too long.",4,,1,NO BORDER
Tue Mar  8 00:00:00 2011,3082011,14,56837.976,5:27,10,1,WT Pharma,Const,,10,,,,,,,"Const hold, data too long.",4,,1,NO BORDER
Tue Mar  8 00:00:00 2011,3082011,14,57470.976,5:27,11,1,WT Pharma,Const,,5,,,,,,,"Const hold, data too long.",4,,1,NO BORDER
Tue Mar  8 00:00:00 2011,3082011,14,61187.96,7:00,12,2,WT Pharma,DplStep,"0.00,  5.00",1,"0.00,  0.00",nan,-47.02,,,,,4,,1,NO BORDER
Tue Mar  8 00:00:00 2011,3082011,14,61220.288,7:00,13,2,WT Pharma,DplStep,"0.00, 10.00",1,"2.41,  2.34",7.18,-40.9,,,,,4,,1,NO BORDER
Tue Mar  8 00:00:00 2011,3082011,14,61281.023,7:00,14,2,WT Pharma,DplStep,"0.00, 15.00",1,"8.12,  7.73",8.77,-37.4,,,,,4,,1,NO BORDER
Tue Mar  8 00:00:00 2011,3082011,14,61332.491,7:00,15,2,WT Pharma,DplStep,"0.00, 20.00",1,"12.16, 12.25",9.54,-35.07,,,,,4,,1,NO BORDER
Tue Mar  8 00:00:00 2011,3082011,14,61422.241,7:00,16,2,WT Pharma,HplSteps,"0.00,  0.00, -1.00, -2.00, -3.00, -4.00, -5.00, -6.00, -7.00, -8.00, -9.00, -10.00, -11.00",12,,,"-52.46, -56.45, -60.43, -65.15, -64.58, -61.67, -72.06, -75.81, -72.99, -75.90, -82.65, -82.13",2.47,83.32,33.67,,4,,1,NO BORDER
Tue Mar  8 00:00:00 2011,3082011,14,61494.804,7:00,17,2,WT Pharma,HplSteps,"0.00,  0.00, -1.00, -2.00, -3.00, -4.00, -5.00, -6.00, -7.00, -8.00, -9.00, -10.00, -11.00",12,,,"-55.98, -59.91, -62.63, -65.82, -66.54, -70.56, -75.08, -77.01, -76.12, -80.29, -82.98, -84.35",2.52,87.15,34.58,,4,,1,NO BORDER
Tue Mar  8 00:00:00 2011,3082011,14,61693.398,7:00,18,2,WT Pharma,Rest,0,10,0,nan,-55.31,,,,,4,,1,NO BORDER
Tue Mar  8 00:00:00 2011,3082011,14,62431.71,7:00,19,2,WT Pharma,Rest,0,10,0.34,3.52,-51.43,,,,,4,,1,NO BORDER
Tue Mar  8 00:00:00 2011,3082011,14,63058.773,7:00,20,2,WT Pharma,Rest,0,8,4.56,0.85,-45.09,,,,,4,,1,BORDER
Fri Mar 11 00:00:00 2011,3112011,15,43507.319,2:03,0,0,nahar,DplStep,"0.00,  5.00",1,"0.00,  0.00",nan,-45.87,,,,,4,,1,NO BORDER
Fri Mar 11 00:00:00 2011,3112011,15,43539.382,2:03,1,0,nahar,DplStep,"0.00, 10.00",1,"6.03,  5.42",-11.71,-40.29,,,,,4,,1,NO BORDER
Fri Mar 11 00:00:00 2011,3112011,15,43601.038,2:03,2,0,nahar,DplStep,"0.00, 15.00",1,"13.52, 11.37",-9.36,-35.25,,,,,4,,1,NO BORDER
Fri Mar 11 00:00:00 2011,3112011,15,43662.054,2:03,3,0,nahar,DplStep,"0.00, 20.00",1,"19.71, 16.92",-7.21,-31.08,,,,,4,,1,NO BORDER
Fri Mar 11 00:00:00 2011,3112011,15,43753.913,2:03,4,0,nahar,HplSteps,"0.00,  0.00, -1.00, -2.00, -3.00, -4.00, -5.00, -6.00, -7.00, -8.00, -9.00, -10.00, -11.00",12,,,"-49.15, -53.64, -56.84, -60.74, -61.24, -63.89, -67.59, -73.23, -71.64, -75.67, -79.90, -82.86",2.94,80.38,27.31,,4,,1,NO BORDER
Fri Mar 11 00:00:00 2011,3112011,15,43886.882,2:03,5,0,nahar,Rest,0,1,0,nan,-52.89,,,,,4,,1,NO BORDER
Fri Mar 11 00:00:00 2011,3112011,15,44009.835,2:03,6,0,nahar,Rest,0,10,0,nan,-53.86,,,,,4,,1,NO BORDER
Fri Mar 11 00:00:00 2011,3112011,15,45462.538,2:03,7,0,nahar,Rest,0,10,0,nan,-55.25,,,,,4,,1,NO BORDER
Fri Mar 11 00:00:00 2011,3112011,15,46084.319,2:03,8,0,nahar,Rest,0,10,0,nan,-41.85,,,,,4,,1,NO BORDER
Fri Mar 11 00:00:00 2011,3112011,15,54985.96,5:16,9,1,nahar,Rest,0,1,0,nan,-51.44,,,,,4,,1,NO BORDER
Fri Mar 11 00:00:00 2011,3112011,15,55104.023,5:16,10,1,nahar,DplStep,"0.00,  5.00",1,"3.03,  2.75",-12.25,-43.15,,,,,4,,1,NO BORDER
Fri Mar 11 00:00:00 2011,3112011,15,55236.304,5:16,11,1,nahar,Unknown,,1,,,,,,,,4,,1,NO BORDER
